id,utterance,intent,slots,tool_name,tool_arguments,risk_level,requires_confirmation,expected_result,source,language,domain
de7551c0f7b9,switch off the lights in the study room,smart_home_off,"{""device"": ""lights"", ""room"": ""study room"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""lights"", ""room"": ""study room"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_template,en,laptop_assistant
4283b2ffb60f,can you draft an email to Team Lead about assignment submission,draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""assignment submission""}",draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""assignment submission""}",medium,True,Email draft created,synthetic_paraphrase_wrapper,en,laptop_assistant
0aae149ba046,search for invoice mp4 files in Desktop,search_files,"{""file_type"": ""mp4"", ""folder"": ""Desktop"", ""query"": ""invoice""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Desktop"", ""query"": ""invoice""}",low,False,Search results for invoice,synthetic_template,en,laptop_assistant
2f9e776f63fd,can you look for invoice documents for me,search_files,"{""file_type"": ""jpg"", ""folder"": ""Videos"", ""query"": ""invoice""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Videos"", ""query"": ""invoice""}",low,False,Search results for invoice,synthetic_paraphrase_wrapper,en,laptop_assistant
b24b29ea7114,i need you to set volume to 90 percent please,set_volume,"{""level"": 90}",set_system_volume,"{""level"": 90}",low,False,Volume set to 90%,synthetic_paraphrase_wrapper,en,laptop_assistant
834291517f16,hey jarvis send this to Rahul for me,clarify_ambiguous,"{""reason"": ""object to send missing""}",ask_clarification,"{""question"": ""Could you clarify? object to send missing.""}",none,False,Clarification requested,synthetic_paraphrase_wrapper,en,laptop_assistant
d99d44da793f,look for presentation documents right now,search_files,"{""file_type"": ""zip"", ""folder"": ""Screenshots"", ""query"": ""presentation""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Screenshots"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_paraphrase_wrapper,en,laptop_assistant
5542aac266ee,could you find resume files in Screenshots,search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""resume""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Screenshots"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
709e1d90df6b,can you set living room AC to 20 degrees when possible,smart_home_set,"{""device"": ""AC"", ""room"": ""living room"", ""unit"": ""celsius"", ""value"": 20}",set_smart_home_device_value,"{""device"": ""AC"", ""room"": ""living room"", ""unit"": ""celsius"", ""value"": 20}",medium,False,living room AC set to 20°C,synthetic_paraphrase_wrapper,en,laptop_assistant
6ea8d2af5da3,make screen brightness 60,set_brightness,"{""level"": 60}",set_screen_brightness,"{""level"": 60}",low,False,Brightness set to 60%,synthetic_template,en,laptop_assistant
d16454ad6fce,show me presentation.txt,open_file,"{""file_name"": ""presentation.txt""}",open_file,"{""file_name"": ""presentation.txt""}",medium,False,presentation.txt opened,synthetic_template,en,laptop_assistant
e0c72b72172d,look for script documents,search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Videos"", ""query"": ""script""}",low,False,Search results for script,synthetic_template,en,laptop_assistant
cc90529dc7f2,please search for notes docx files in Videos when possible,search_files,"{""file_type"": ""docx"", ""folder"": ""Videos"", ""query"": ""notes""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Videos"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
fa43411eef37,i need you to remind me to take medicine at 9:30 am for me,set_reminder,"{""task"": ""take medicine"", ""time"": ""at 9:30 am""}",set_reminder,"{""task"": ""take medicine"", ""time"": ""at 9:30 am""}",low,False,Reminder created,synthetic_paraphrase_wrapper,en,laptop_assistant
e50964d68a37,search for budget zip files in Videos,search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""budget""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Videos"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
8ebf0002bc9f,jarvis show me pdf files related to script,search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""script""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Projects"", ""query"": ""script""}",low,False,Search results for script,synthetic_paraphrase_wrapper,en,laptop_assistant
f600d75fb2ce,could you rename budget.txt to budget_final.txt for me,rename_file,"{""new_name"": ""budget_final.txt"", ""old_name"": ""budget.txt""}",rename_file,"{""new_name"": ""budget_final.txt"", ""old_name"": ""budget.txt""}",medium,True,File rename preview created,synthetic_paraphrase_wrapper,en,laptop_assistant
15411ed03e16,turn on kitchen speaker,smart_home_on,"{""device"": ""speaker"", ""room"": ""kitchen"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""speaker"", ""room"": ""kitchen"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_template,en,laptop_assistant
eae519e4496c,make screen brightness 90,set_brightness,"{""level"": 90}",set_screen_brightness,"{""level"": 90}",low,False,Brightness set to 90%,synthetic_template,en,laptop_assistant
af8fa92992f6,play lofi beats,play_music,"{""query"": ""lofi beats""}",play_music,"{""query"": ""lofi beats""}",low,False,Playing lofi beats,synthetic_template,en,laptop_assistant
8f1155cbe842,search for budget xlsx files in Videos,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
65e064aa5b66,remind me to take medicine at 7 pm right now,set_reminder,"{""task"": ""take medicine"", ""time"": ""at 7 pm""}",set_reminder,"{""task"": ""take medicine"", ""time"": ""at 7 pm""}",low,False,Reminder created,synthetic_paraphrase_wrapper,en,laptop_assistant
ce964e05c6f6,switch on the speaker in the study room right now,smart_home_on,"{""device"": ""speaker"", ""room"": ""study room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""speaker"", ""room"": ""study room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
5e0b0c6f0115,jarvis show me docx files related to meeting,search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_paraphrase_wrapper,en,laptop_assistant
437ed30d7e7a,stop playback,pause_media,"{""action"": ""pause""}",pause_media,"{""action"": ""pause""}",low,False,Media playback updated,synthetic_template,en,laptop_assistant
440416dac912,show me xlsx files related to budget,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
2ce94486436e,can you draft an email to Team Lead about resume please,draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""resume""}",draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""resume""}",medium,True,Email draft created,synthetic_paraphrase_wrapper,en,laptop_assistant
d98e3f63200f,hey jarvis enable study room TV for me,smart_home_on,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""study room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
4c30222b6fe0,i need you to show me File Explorer quickly,switch_app,"{""app"": ""file_explorer"", ""display_name"": ""File Explorer""}",switch_application,"{""app"": ""file_explorer""}",low,False,File Explorer handled,synthetic_paraphrase_wrapper,en,laptop_assistant
6daebfce3ca5,make the volume 80,set_volume,"{""level"": 80}",set_system_volume,"{""level"": 80}",low,False,Volume set to 80%,synthetic_template,en,laptop_assistant
45af0448be7f,put speaker volume at 80 percent,set_volume,"{""level"": 80}",set_system_volume,"{""level"": 80}",low,False,Volume set to 80%,synthetic_template,en,laptop_assistant
5fe05a0f0fa2,put on calm music,play_music,"{""query"": ""calm music""}",play_music,"{""query"": ""calm music""}",low,False,Playing calm music,synthetic_template,en,laptop_assistant
625b68ec48e5,i need you to google best laptop under 60000 right now,search_web,"{""query"": ""best laptop under 60000""}",search_web,"{""query"": ""best laptop under 60000""}",low,False,Web search opened for best laptop under 60000,synthetic_paraphrase_wrapper,en,laptop_assistant
ecfe81dfc19b,draft an email to Nisha about project update,draft_email,"{""recipient"": ""Nisha"", ""subject"": ""project update""}",draft_email,"{""recipient"": ""Nisha"", ""subject"": ""project update""}",medium,True,Email draft created,synthetic_template,en,laptop_assistant
9ad6b2cec72d,i need you to look for resume documents when possible,search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_paraphrase_wrapper,en,laptop_assistant
22bd097e5317,can you delete meeting.txt when possible,delete_file,"{""file_name"": ""meeting.txt""}",delete_file,"{""file_name"": ""meeting.txt""}",high,True,Delete confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
b365e46cbef2,hey jarvis disable living room TV when possible,smart_home_off,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
37d6f6c99b09,i need you to search for project report png files in Projects please,search_files,"{""file_type"": ""png"", ""folder"": ""Projects"", ""query"": ""project report""}",search_files,"{""file_type"": ""png"", ""folder"": ""Projects"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_paraphrase_wrapper,en,laptop_assistant
f99ce8c9e0f7,show me png files related to presentation quickly,search_files,"{""file_type"": ""png"", ""folder"": ""Documents"", ""query"": ""presentation""}",search_files,"{""file_type"": ""png"", ""folder"": ""Documents"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_paraphrase_wrapper,en,laptop_assistant
bc6665ad608a,search for script docx files in Pictures please,search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""script""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""script""}",low,False,Search results for script,synthetic_paraphrase_wrapper,en,laptop_assistant
6340558f6291,jarvis schedule class lecture on Friday in 20 minutes,create_calendar_event,"{""date"": ""on Friday"", ""time"": ""in 20 minutes"", ""title"": ""class lecture""}",create_calendar_event,"{""date"": ""on Friday"", ""time"": ""in 20 minutes"", ""title"": ""class lecture""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
d7e50bf6ba1f,jarvis focus on Firefox when possible,switch_app,"{""app"": ""firefox"", ""display_name"": ""Firefox""}",switch_application,"{""app"": ""firefox""}",low,False,Firefox handled,synthetic_paraphrase_wrapper,en,laptop_assistant
99006ac44b65,can you play Arijit Singh please,play_music,"{""query"": ""Arijit Singh""}",play_music,"{""query"": ""Arijit Singh""}",low,False,Playing Arijit Singh,synthetic_paraphrase_wrapper,en,laptop_assistant
7a78b82a611d,jarvis search for budget xlsx files in Videos right now,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Videos"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
515c49f29044,i need you to jarvis set sound to 55 for me,set_volume,"{""level"": 55}",set_system_volume,"{""level"": 55}",low,False,Volume set to 55%,synthetic_paraphrase_wrapper,en,laptop_assistant
91f08d5f2a2c,focus on Visual Studio Code please,switch_app,"{""app"": ""vscode"", ""display_name"": ""Visual Studio Code""}",switch_application,"{""app"": ""vscode""}",low,False,Visual Studio Code handled,synthetic_paraphrase_wrapper,en,laptop_assistant
29b350334a69,could you look for notes documents,search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""notes""}",search_files,"{""file_type"": ""png"", ""folder"": ""Downloads"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
c1c2aeff2ee1,turn volume down by 15 right now,decrease_volume,"{""delta"": 15}",adjust_system_volume,"{""delta"": 15, ""direction"": ""down""}",low,False,Volume decreased by 15%,synthetic_paraphrase_wrapper,en,laptop_assistant
7505b9885095,exit WhatsApp,close_app,"{""app"": ""whatsapp"", ""display_name"": ""WhatsApp""}",close_application,"{""app"": ""whatsapp""}",medium,False,WhatsApp handled,synthetic_template,en,laptop_assistant
95ea12776899,search for resume pptx files in Music,search_files,"{""file_type"": ""pptx"", ""folder"": ""Music"", ""query"": ""resume""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Music"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_template,en,laptop_assistant
b36966ff9f07,could you search for presentation mp4 files in Videos when possible,search_files,"{""file_type"": ""mp4"", ""folder"": ""Videos"", ""query"": ""presentation""}",search_files,"{""file_type"": ""mp4"", ""folder"": ""Videos"", ""query"": ""presentation""}",low,False,Search results for presentation,synthetic_paraphrase_wrapper,en,laptop_assistant
